,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
128,0.94,0.4434,0.5164,-0.4677,0.5637,0.4434,0.5164,-0.4677,0.5637
129,0.95,0.4433,0.5173,-0.4665,0.5639,0.4433,0.5173,-0.4665,0.5639
130,0.96,0.4441,0.5182,-0.4644,0.5642,0.4441,0.5182,-0.4644,0.5642
131,0.97,0.4441,0.5188,-0.463,0.5648,0.4441,0.5188,-0.463,0.5648
132,0.98,0.444,0.5197,-0.4617,0.5651,0.444,0.5197,-0.4617,0.5651
133,0.99,0.4444,0.5206,-0.4599,0.5654,0.4444,0.5206,-0.4599,0.5654
134,1.0,0.4449,0.5215,-0.4581,0.5657,0.4449,0.5215,-0.4581,0.5657
135,1.01,0.4449,0.5224,-0.4565,0.5662,0.4449,0.5224,-0.4565,0.5662
136,1.02,0.445,0.5233,-0.4548,0.5666,0.445,0.5233,-0.4548,0.5666
137,1.03,0.4453,0.5243,-0.4528,0.5671,0.4453,0.5243,-0.4528,0.5671
138,1.04,0.4456,0.5253,-0.4508,0.5675,0.4456,0.5253,-0.4508,0.5675
139,1.05,0.4454,0.5266,-0.4493,0.5676,0.4454,0.5266,-0.4493,0.5676
140,1.06,0.446,0.5303,-0.4464,0.566,0.446,0.5303,-0.4464,0.566
141,1.07,0.4381,0.5361,-0.4489,0.5648,0.4381,0.5361,-0.4489,0.5648
142,1.08,0.431,0.5476,-0.4494,0.5587,0.431,0.5476,-0.4494,0.5587
143,1.09,0.4258,0.5545,-0.4461,0.5585,0.4258,0.5545,-0.4461,0.5585
144,1.1,0.42,0.562,-0.4435,0.5575,0.42,0.562,-0.4435,0.5575
145,1.11,0.4117,0.5738,-0.4431,0.5521,0.4117,0.5738,-0.4431,0.5521
146,1.12,0.4034,0.5856,-0.4422,0.5464,0.4034,0.5856,-0.4422,0.5464
147,1.13,0.3953,0.5962,-0.4403,0.5424,0.3953,0.5962,-0.4403,0.5424
148,1.14,0.3848,0.608,-0.4402,0.5369,0.3848,0.608,-0.4402,0.5369
149,1.15,0.371,0.6211,-0.442,0.5302,0.371,0.6211,-0.442,0.5302
150,1.16,0.3571,0.6344,-0.4426,0.5233,0.3571,0.6344,-0.4426,0.5233
151,1.17,0.3421,0.6479,-0.443,0.5165,0.3421,0.6479,-0.443,0.5165
152,1.18,0.3238,0.6625,-0.4452,0.5078,0.3238,0.6625,-0.4452,0.5078
153,1.19,0.3035,0.6783,-0.4472,0.4976,0.3035,0.6783,-0.4472,0.4976
154,1.2,0.2816,0.6941,-0.4484,0.4876,0.2816,0.6941,-0.4484,0.4876
155,1.21,0.2571,0.7106,-0.4488,0.4768,0.2571,0.7106,-0.4488,0.4768
156,1.22,0.2303,0.7295,-0.4466,0.4638,0.2303,0.7295,-0.4466,0.4638
157,1.23,0.2028,0.752,-0.437,0.4497,0.2028,0.752,-0.437,0.4497
158,1.24,0.1794,0.7829,-0.4101,0.4319,0.1794,0.7829,-0.4101,0.4319
159,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
