Time;Altitude;Pressure;Velocity;Temperature;Events;Voltages;
79,65;1343,662;848,3;-37,57748;36;-;8,965384;
79,7;1343,662;848,3;-37,57748;36;-;8,965384;
79,75;1342,701;848,4;-36,64857;36;-;8,965384;
79,8;1340,78;848,6;-35,71965;36;-;8,965384;
79,85;1339,819;848,7;-34,79074;36;-;8,965384;
79,9;1338,859;848,8;-33,87634;36;-;8,965384;
79,95;1336,938;849;-33,87634;36;-;8,965384;
8;1665,851;815,3;200,0939;36,1;-;8,90704;
8,05;1671,806;814,7;197,4378;36,1;-;8,90704;
8,1;1680,745;813,8;203,1855;36,1;-;8,90704;
8,15;1691,682;812,7;209,9056;36,1;-;8,90704;
8,2;1702,631;811,6;214,7679;36,1;-;8,90704;
8,25;1710,601;810,8;212,1553;36,1;-;8,90704;
8,3;1719,574;809,9;207,6994;36,1;-;8,90704;
8,35;1726,56;809,2;197,5975;36,1;-;8,90704;
8,4;1733,55;808,5;182,8219;36,1;-;8,90704;
8,45;1739,545;807,9;145,4912;36,1;-;8,90704;
8,5;1748,546;807;118,3785;36,1;-;8,90704;
8,55;1757,554;806,1;107,1735;36,1;-;8,90704;
8,6;1769,577;804,9;107,3041;36,1;-;8,90704;
8,65;1785,632;803,3;112,1954;36,1;-;8,90704;
8,7;1816,81;800,2;134,3297;36,1;-;8,90704;
8,75;1847,076;797,2;154,6352;36,1;-;8,90704;
8,8;1868,318;795,1;169,1785;36,1;-;8,90704;
8,85;1878,449;794,1;190,1952;36,1;-;8,90704;
8,9;1885,546;793,4;213,0262;36,1;-;8,90704;
8,95;1891,634;792,8;223,5345;36,1;-;8,90704;
80;1335,018;849,2;-32,94743;36;-;8,965384;
80,05;1334,058;849,3;-31,10411;36;-;8,965384;
80,1;1333,098;849,4;-29,2608;36;-;8,965384;
80,15;1332,138;849,5;-29,2608;36;-;8,965384;
80,2;1330,219;849,7;-28,3464;36;-;8,965384;
80,25;1329,26;849,8;-27,432;36;-;8,965384;
80,3;1328,3;849,9;-26,5176;36;-;8,965384;
80,35;1326,382;850,1;-25,6032;36;-;8,965384;
80,4;1325,422;850,2;-25,6032;36;-;8,965384;
80,45;1323,504;850,4;-25,6032;36;-;8,965384;
80,5;1322,546;850,5;-25,6032;36;-;8,965384;
80,55;1321,587;850,6;-24,6888;36;-;8,965384;
80,6;1321,587;850,6;-23,7744;36;-;8,965384;
80,65;1320,628;850,7;-22,86;36;-;8,965384;
80,7;1319,67;850,8;-22,86;36;-;8,965384;
80,75;1319,67;850,8;-22,86;36;-;8,965384;
80,8;1317,753;851;-23,7744;36;-;8,965384;
80,85;1315,836;851,2;-23,7744;36;-;8,965384;
80,9;1314,878;851,3;-23,7744;36;-;8,965384;
80,95;1314,878;851,3;-22,86;36;-;8,965384;
81;1314,878;851,3;-21,0312;36;-;8,984831;
81,05;1314,878;851,3;-19,2024;36;-;8,984831;
81,1;1314,878;851,3;-18,288;36;-;8,984831;
81,15;1314,878;851,3;-17,3736;36;-;8,984831;
81,2;1314,878;851,3;-16,4592;36;-;8,984831;
81,25;1312,004;851,6;-17,3736;36;-;8,984831;
81,3;1310,089;851,8;-18,288;36;-;8,984831;
81,35;1307,216;852,1;-20,10228;36;-;8,984831;
81,4;1303,387;852,5;-21,91657;36;-;8,984831;
81,45;1301,474;852,7;-22,83097;36;-;8,984831;
81,5;1299,56;852,9;-22,83097;36;-;8,984831;
81,55;1297,647;853,1;-23,73086;36;-;8,984831;
81,6;1297,647;853,1;-22,81646;36;-;8,984831;
81,65;1296,69;853,2;-23,73086;36;-;8,984831;
81,7;1297,647;853,1;-21,90206;36;-;8,984831;
81,75;1297,647;853,1;-20,98766;36;-;8,984831;
81,8;1296,69;853,2;-21,90206;36;-;8,984831;
81,85;1294,778;853,4;-21,88754;36;-;8,984831;
81,9;1293,822;853,5;-20,97314;36;-;8,984831;
81,95;1291,91;853,7;-21,87303;36;-;8,984831;
82;1291,91;853,7;-21,87303;36;-;8,984831;
82,05;1291,91;853,7;-21,87303;36;-;8,984831;
82,1;1289,998;853,9;-23,68731;36;-;8,984831;
82,15;1288,087;854,1;-25,5016;36;-;8,984831;
82,2;1286,176;854,3;-27,31589;36;-;8,984831;
82,25;1283,311;854,6;-30,04457;36;-;8,984831;
82,3;1282,355;854,7;-28,21577;36;-;8,984831;
82,35;1280,445;854,9;-28,20126;36;-;8,984831;
82,4;1278,536;855,1;-27,28686;36;-;8,984831;
82,45;1275,672;855,4;-26,37246;36;-;8,984831;
82,5;1273,764;855,6;-26,35794;36;-;8,984831;
82,55;1272,81;855,7;-25,44354;36;-;8,984831;
82,6;1270,901;855,9;-25,44354;36;-;8,984831;
82,65;1269,948;856;-26,35794;36;-;8,984831;
82,7;1268,994;856,1;-26,35794;36;-;8,984831;
82,75;1267,087;856,3;-29,08663;36;-;8,984831;
82,8;1265,18;856,5;-30,90091;36;-;8,984831;
82,85;1264,227;856,6;-30,90091;36;-;8,984831;
82,9;1263,273;856,7;-30,00103;36;-;8,984831;
82,95;1263,273;856,7;-29,08663;36;-;8,984831;
83;1262,32;856,8;-28,18674;36;-;8,965384;
83,05;1260,414;857;-30,00103;36;-;8,965384;
83,1;1258,508;857,2;-31,81531;36;-;8,965384;
83,15;1256,603;857,4;-31,81531;36;-;8,965384;
83,2;1255,651;857,5;-30,90091;36;-;8,965384;
83,25;1254,698;857,6;-29,98651;36;-;8,965384;
83,3;1253,746;857,7;-28,17223;36;-;8,965384;
83,35;1253,746;857,7;-27,25783;36;-;8,965384;
83,4;1253,746;857,7;-25,44354;36;-;8,965384;
83,45;1253,746;857,7;-23,62926;36;-;8,965384;
83,5;1253,746;857,7;-20,90057;36;-;8,965384;
83,55;1250,889;858;-21,80046;36;-;8,965384;
83,6;1248,985;858,2;-22,70034;36;-;8,965384;
83,65;1247,082;858,4;-22,70034;36;-;8,965384;
83,7;1243,276;858,8;-25,41451;36;-;8,965384;
83,75;1241,374;859;-26,3144;36;-;8,965384;
83,8;1239,471;859,2;-26,3144;36;-;8,965384;
83,85;1238,521;859,3;-25,4;36;-;8,965384;
83,9;1236,619;859,5;-26,29988;36;-;8,965384;
83,95;1235,669;859,6;-26,28537;36;-;8,965384;
84;1234,718;859,7;-27,18526;36;-;8,965384;
84,05;1233,767;859,8;-27,17074;36;-;8,965384;
84,1;1232,817;859,9;-26,25634;36;-;8,965384;
84,15;1231,867;860;-25,34194;36;-;8,965384;
84,2;1229,966;860,2;-25,34194;36;-;8,965384;
84,25;1229,017;860,3;-25,34194;36;-;8,965384;
84,3;1228,066;860,4;-25,34194;36;-;8,965384;
84,35;1228,066;860,4;-24,42754;36;-;8,965384;
84,4;1228,066;860,4;-24,42754;36;-;8,965384;
84,45;1228,066;860,4;-24,42754;36;-;8,965384;
84,5;1227,117;860,5;-25,32743;36;-;8,965384;
84,55;1226,167;860,6;-26,22731;36;-;8,965384;
84,6;1224,268;860,8;-25,32743;36;-;8,965384;
84,65;1223,318;860,9;-24,41303;36;-;8,965384;
84,7;1220,47;861,2;-25,31291;36;-;8,965384;
84,75;1219,521;861,3;-22,58423;36;-;8,965384;
84,8;1218,572;861,4;-21,66983;36;-;8,965384;
84,85;1217,623;861,5;-20,75543;36;-;8,965384;
84,9;1216,675;861,6;-20,75543;36;-;8,965384;
84,95;1215,726;861,7;-19,84103;36;-;8,965384;
85;1213,828;861,9;-20,75543;35,9;-;8,965384;
85,05;1211,932;862,1;-21,65532;35,9;-;8,965384;
85,1;1209,087;862,4;-23,4696;35,9;-;8,965384;
85,15;1208,139;862,5;-23,4696;35,9;-;8,965384;
85,2;1209,087;862,4;-21,66983;35,9;-;8,965384;
85,25;1210,035;862,3;-18,95566;35,9;-;8,965384;
85,3;1210,983;862,2;-17,15589;35,9;-;8,965384;
85,35;1210,035;862,3;-17,15589;35,9;-;8,965384;
85,4;1207,191;862,6;-19,87006;35,9;-;8,965384;
85,45;1205,295;862,8;-21,66983;35,9;-;8,965384;
85,5;1202,453;863,1;-24,384;35,9;-;8,965384;
85,55;1199,61;863,4;-26,19828;35,9;-;8,965384;
85,6;1198,663;863,5;-26,19828;35,9;-;8,965384;
85,65;1197,716;863,6;-25,28388;35,9;-;8,965384;
85,7;1198,663;863,5;-23,48411;35,9;-;8,965384;
85,75;1198,663;863,5;-20,76994;35,9;-;8,965384;
85,8;1197,716;863,6;-20,76994;35,9;-;8,965384;
85,85;1195,822;863,8;-21,66983;35,9;-;8,965384;
85,9;1192,982;864,1;-23,4696;35,9;-;8,965384;
85,95;1191,089;864,3;-24,36948;35,9;-;8,965384;
86;1190,142;864,4;-24,36948;35,9;-;8,984831;
86,05;1188,25;864,6;-24,35497;35,9;-;8,984831;
86,1;1186,358;864,8;-24,35497;35,9;-;8,984831;
86,15;1183,521;865,1;-24,34046;35,9;-;8,984831;
86,2;1180,684;865,4;-26,14023;35,9;-;8,984831;
86,25;1178,793;865,6;-28,83989;35,9;-;8,984831;
86,3;1176,903;865,8;-31,53954;35,9;-;8,984831;
86,35;1175,958;865,9;-33,33931;35,9;-;8,984831;
86,4;1174,068;866,1;-34,2392;35,9;-;8,984831;
86,45;1173,123;866,2;-32,42491;35,9;-;8,984831;
86,5;1172,179;866,3;-31,52503;35,9;-;8,984831;
86,55;1172,179;866,3;-28,81086;35,9;-;8,984831;
86,6;1172,179;866,3;-26,09669;35,9;-;8,984831;
86,65;1172,179;866,3;-25,1968;35,9;-;8,984831;
86,7;1173,123;866,2;-23,39703;35,9;-;8,984831;
86,75;1174,068;866,1;-23,39703;35,9;-;8,984831;
86,8;1173,123;866,2;-24,29691;35,9;-;8,984831;
86,85;1173,123;866,2;-23,39703;35,9;-;8,984831;
86,9;1174,068;866,1;-20,69737;35,9;-;8,984831;
86,95;1173,123;866,2;-18,8976;35,9;-;8,984831;
87;1172,179;866,3;-17,99771;35,9;-;8,965384;
87,05;1171,234;866,4;-17,99771;35,9;-;8,965384;
87,1;1170,29;866,5;-17,09783;35,9;-;8,965384;
87,15;1171,234;866,4;-14,39817;35,9;-;8,965384;
87,2;1169,345;866,6;-13,49829;35,9;-;8,965384;
87,25;1167,457;866,8;-12,5984;35,9;-;8,965384;
87,3;1164,625;867,1;-13,49829;35,9;-;8,965384;
87,35;1161,793;867,4;-14,39817;35,9;-;8,965384;
87,4;1158,019;867,8;-17,09783;35,9;-;8,965384;
87,45;1156,133;868;-17,09783;35,9;-;8,965384;
87,5;1151,418;868,5;-20,68286;35,9;-;8,965384;
87,55;1150,476;868,6;-20,68286;35,9;-;8,965384;
87,6;1151,418;868,5;-19,78297;35,9;-;8,965384;
87,65;1152,36;868,4;-18,88309;35,9;-;8,965384;
87,7;1151,418;868,5;-19,78297;35,9;-;8,965384;
87,75;1150,476;868,6;-21,58274;35,9;-;8,965384;
87,8;1148,59;868,8;-24,2824;35,9;-;8,965384;
87,85;1145,764;869,1;-26,06766;35,9;-;8,965384;
87,9;1141,995;869,5;-29,65269;35,9;-;8,965384;
87,95;1139,17;869,8;-33,23771;35,9;-;8,965384;
88;1136,346;870,1;-35,02297;35,9;-;8,984831;
88,05;1134,464;870,3;-35,92286;35,9;-;8,984831;
88,1;1132,582;870,5;-36,82274;35,9;-;8,984831;
88,15;1131,641;870,6;-36,82274;35,9;-;8,984831;
88,2;1130,7;870,7;-38,62251;35,9;-;8,984831;
88,25;1129,759;870,8;-37,72263;35,9;-;8,984831;
88,3;1129,759;870,8;-35,92286;35,9;-;8,984831;
88,35;1128,818;870,9;-34,12309;35,9;-;8,984831;
88,4;1129,759;870,8;-30,52354;35,9;-;8,984831;
88,45;1129,759;870,8;-26,924;35,9;-;8,984831;
88,5;1128,818;870,9;-26,02411;35,9;-;8,984831;
88,55;1126,938;871,1;-23,32446;35,9;-;8,984831;
88,6;1123,177;871,5;-26,0096;35,9;-;8,984831;
88,65;1120,357;871,8;-29,59463;35,9;-;8,984831;
88,7;1118,477;872;-32,27977;35,9;-;8,984831;
88,75;1116,598;872,2;-33,16514;35,9;-;8,984831;
88,8;1115,659;872,3;-33,16514;35,9;-;8,984831;
88,85;1113,78;872,5;-33,15063;35,9;-;8,984831;
88,9;1112,841;872,6;-31,36537;35,9;-;8,984831;
88,95;1110,963;872,8;-29,5656;35,9;-;8,984831;
89;1110,024;872,9;-27,78034;35,9;-;8,965384;
89,05;1110,024;872,9;-25,0952;35,9;-;8,965384;
89,1;1109,085;873;-24,19531;35,9;-;8,965384;
89,15;1109,085;873;-22,39554;35,9;-;8,965384;
89,2;1109,085;873;-21,49566;35,9;-;8,965384;
89,25;1108,147;873,1;-21,49566;35,9;-;8,965384;
89,3;1107,208;873,2;-21,49566;35,9;-;8,965384;
89,35;1106,27;873,3;-22,39554;35,9;-;8,965384;
89,4;1106,27;873,3;-21,49566;35,9;-;8,965384;
89,45;1106,27;873,3;-22,39554;35,9;-;8,965384;
89,5;1104,393;873,5;-24,1808;35,9;-;8,965384;
89,55;1102,516;873,7;-25,06617;35,9;-;8,965384;
89,6;1099,702;874;-25,96606;35,9;-;8,965384;
89,65;1096,889;874,3;-25,06617;35,9;-;8,965384;
89,7;1095,014;874,5;-24,16628;35,9;-;8,965384;
89,75;1092,202;874,8;-25,06617;35,9;-;8,965384;
89,8;1090,328;875;-25,06617;35,9;-;8,965384;
89,85;1088,453;875,2;-25,95154;35,9;-;8,965384;
89,9;1087,517;875,3;-25,05166;35,9;-;8,965384;
89,95;1086,58;875,4;-25,03714;35,9;-;8,965384;
9;1898,741;792,1;226,5245;36,2;-;8,90704;
9,05;1906,87;791,3;229,5434;36,2;-;8,90704;
9,1;1917,04;790,3;233,5494;36,2;-;8,90704;
9,15;1921,111;789,9;228,9048;36,2;-;8,90704;
9,2;1915,005;790,5;212,6633;36,2;-;8,90704;
9,25;1903,821;791,6;191,5886;36,2;-;8,90704;
9,3;1897,725;792,2;178,1919;36,2;-;8,90704;
9,35;1897,725;792,2;169,643;36,2;-;8,90704;
9,4;1900,772;791,9;165,8983;36,2;-;8,90704;
9,45;1907,886;791,2;166,0144;36,2;-;8,90704;
9,5;1918,057;790,2;169,9913;36,2;-;8,90704;
9,55;1927,221;789,3;170,1365;36,2;-;8,90704;
9,6;1935,373;788,5;169,3237;36,2;-;8,90704;
9,65;1943,531;787,7;165,637;36,2;-;8,90704;
9,7;1951,697;786,9;158,1331;36,2;-;8,90704;
9,75;1957,825;786,3;134,2717;36,2;-;8,90704;
9,8;1964,98;785,6;112,2535;36,2;-;8,90704;
9,85;1971,117;785;97,86983;36,2;-;8,90704;
9,9;1979,305;784,2;96,01199;36,2;-;8,90704;
9,95;1987,5;783,4;97,05702;36,2;-;8,90704;
90;1085,643;875,5;-24,13726;35,9;-;8,984831;
90,05;1085,643;875,5;-23,23737;35,9;-;8,984831;
90,1;1083,77;875,7;-25,02263;35,9;-;8,984831;
90,15;1082,834;875,8;-25,00811;35,9;-;8,984831;
90,2;1081,898;875,9;-25,89348;35,9;-;8,984831;
90,25;1080,962;876;-26,77885;35,9;-;8,984831;
90,3;1079,089;876,2;-27,66423;35,9;-;8,984831;
90,35;1078,154;876,3;-27,64971;35,9;-;8,984831;
90,4;1077,217;876,4;-27,6352;35,9;-;8,984831;
90,45;1076,282;876,5;-28,52057;35,9;-;8,984831;
90,5;1075,346;876,6;-29,40594;35,9;-;8,984831;
90,55;1074,41;876,7;-28,50606;35,9;-;8,984831;
90,6;1073,475;876,8;-27,60617;35,9;-;8,984831;
90,65;1071,604;877;-26,70629;35,9;-;8,984831;
90,7;1070,669;877,1;-24,90651;35,9;-;8,984831;
90,75;1069,734;877,2;-24,00663;35,9;-;8,984831;
90,8;1070,669;877,1;-20,43612;35,9;-;8,984831;
90,85;1070,669;877,1;-18,65086;35,9;-;8,984831;
90,9;1070,669;877,1;-16,8656;35,9;-;8,984831;
90,95;1070,669;877,1;-15,98023;35,9;-;8,984831;
91;1068,799;877,3;-16,88011;35,9;-;8,965384;
91,05;1067,864;877,4;-16,88011;35,9;-;8,965384;
91,1;1065,994;877,6;-18,66537;35,9;-;8,965384;
91,15;1065,059;877,7;-17,76549;35,9;-;8,965384;
91,2;1062,256;878;-19,55074;35,9;-;8,965384;
91,25;1060,387;878,2;-20,45063;35,9;-;8,965384;
91,3;1057,585;878,5;-22,23588;35,9;-;8,965384;
91,35;1056,651;878,6;-21,336;35,9;-;8,965384;
91,4;1054,783;878,8;-22,23588;35,9;-;8,965384;
91,45;1053,849;878,9;-22,23588;35,9;-;8,965384;
91,5;1051,982;879,1;-23,12126;35,9;-;8,965384;
91,55;1051,049;879,2;-23,12126;35,9;-;8,965384;
91,6;1050,115;879,3;-23,12126;35,9;-;8,965384;
91,65;1050,115;879,3;-22,23588;35,9;-;8,965384;
91,7;1050,115;879,3;-20,45063;35,9;-;8,965384;
91,75;1051,049;879,2;-18,67988;35,9;-;8,965384;
91,8;1050,115;879,3;-18,67988;35,9;-;8,965384;
91,85;1049,182;879,4;-20,45063;35,9;-;8,965384;
91,9;1050,115;879,3;-19,56526;35,9;-;8,965384;
91,95;1047,316;879,6;-22,23588;35,9;-;8,965384;
92;1045,45;879,8;-24,00663;35,9;-;8,965384;
92,05;1045,45;879,8;-22,22137;35,9;-;8,965384;
92,1;1043,584;880;-23,10674;35,9;-;8,965384;
92,15;1041,719;880,2;-23,09223;35,9;-;8,965384;
92,2;1039,854;880,4;-23,9776;35,9;-;8,965384;
92,25;1037,99;880,6;-23,07771;35,9;-;8,965384;
92,3;1035,193;880,9;-23,96309;35,9;-;8,965384;
92,35;1030,535;881,4;-25,73383;35,9;-;8,965384;
92,4;1027,74;881,7;-27,50457;35,9;-;8,965384;
92,45;1026,809;881,8;-26,60468;35,9;-;8,965384;
92,5;1024,947;882;-27,49006;35,9;-;8,965384;
92,55;1024,947;882;-25,71931;35,9;-;8,965384;
92,6;1024,947;882;-24,83394;35,9;-;8,965384;
92,65;1024,947;882;-23,94857;35,9;-;8,965384;
92,7;1024,016;882,1;-24,83394;35,9;-;8,965384;
92,75;1023,085;882,2;-25,71931;35,9;-;8,965384;
92,8;1022,155;882,3;-27,49006;35,9;-;8,965384;
92,85;1020,293;882,5;-28,37543;35,9;-;8,965384;
92,9;1019,363;882,6;-28,37543;35,9;-;8,965384;
92,95;1017,502;882,8;-31,03154;35,9;-;8,965384;
93;1016,571;882,9;-29,24628;35,9;-;9,004278;
93,05;1015,641;883;-28,36091;35,9;-;9,004278;
93,1;1015,641;883;-28,36091;35,9;-;9,004278;
93,15;1014,712;883,1;-27,47554;35,9;-;9,004278;
93,2;1013,781;883,2;-26,59017;35,9;-;9,004278;
93,25;1014,712;883,1;-23,93406;35,9;-;9,004278;
93,3;1013,781;883,2;-23,04869;35,9;-;9,004278;
93,35;1012,852;883,3;-21,26343;35,9;-;9,004278;
93,4;1013,781;883,2;-15,93668;35,9;-;9,004278;
93,45;1011,921;883,4;-15,05131;35,9;-;9,004278;
93,5;1010,992;883,5;-15,05131;35,9;-;9,004278;
93,55;1009,133;883,7;-15,05131;35,9;-;9,004278;
93,6;1004,486;884,2;-19,47817;35,9;-;9,004278;
93,65;1001,699;884,5;-22,13428;35,9;-;9,004278;
93,7;998,9128;884,8;-24,7904;35,9;-;9,004278;
93,75;996,1275;885,1;-26,56114;35,9;-;9,004278;
93,8;993,3423;885,4;-28,33188;35,9;-;9,004278;
93,85;990,5585;885,7;-30,10263;35,9;-;9,004278;
93,9;989,6309;885,8;-29,21725;35,9;-;9,004278;
93,95;988,7029;885,9;-29,21725;35,9;-;9,004278;
94;988,7029;885,9;-27,44651;35,8;-;8,965384;
94,05;986,8481;886,1;-28,33188;35,8;-;8,965384;
94,1;985,9203;886,2;-28,33188;35,8;-;8,965384;
94,15;985,9203;886,2;-28,33188;35,8;-;8,965384;
94,2;985,9203;886,2;-27,44651;35,8;-;8,965384;
94,25;985,9203;886,2;-26,56114;35,8;-;8,965384;
94,3;986,8481;886,1;-26,56114;35,8;-;8,965384;
94,35;988,7029;885,9;-23,90503;35,8;-;8,965384;
94,4;988,7029;885,9;-23,01966;35,8;-;8,965384;
94,45;986,8481;886,1;-25,67577;35,8;-;8,965384;
94,5;984,0656;886,4;-26,56114;35,8;-;8,965384;
94,55;981,2843;886,7;-28,31737;35,8;-;8,965384;
94,6;978,5038;887;-29,18823;35,8;-;8,965384;
94,65;975,7241;887,3;-27,40297;35,8;-;8,965384;
94,7;972,0186;887,7;-28,27383;35,8;-;8,965384;
94,75;970,1663;887,9;-27,38845;35,8;-;8,965384;
94,8;968,3149;888,1;-26,48857;35,8;-;8,965384;
94,85;966,4634;888,3;-25,58868;35,8;-;8,965384;
94,9;965,5374;888,4;-23,81794;35,8;-;8,965384;
94,95;964,6121;888,5;-23,81794;35,8;-;8,965384;
95;963,687;888,6;-23,81794;35,8;-;8,965384;
95,05;962,7612;888,7;-24,70331;35,8;-;8,965384;
95,1;961,8362;888,8;-23,81794;35,8;-;8,965384;
95,15;959,9858;889;-24,6888;35,8;-;8,965384;
95,2;958,1357;889,2;-26,44503;35,8;-;8,965384;
95,25;957,2111;889,3;-27,3304;35,8;-;8,965384;
95,3;955,3616;889,5;-29,08663;35,8;-;8,965384;
95,35;954,4372;889,6;-30,85737;35,8;-;8,965384;
95,4;952,5881;889,8;-34,38434;35,8;-;8,965384;
95,45;951,6635;889,9;-35,26971;35,8;-;8,965384;
95,5;950,7394;890;-34,38434;35,8;-;8,965384;
95,55;949,8155;890,1;-32,6136;35,8;-;8,965384;
95,6;948,8911;890,2;-30,85737;35,8;-;8,965384;
95,65;947,9673;890,3;-29,10114;35,8;-;8,965384;
95,7;947,9673;890,3;-26,45954;35,8;-;8,965384;
95,75;947,043;890,4;-23,81794;35,8;-;8,965384;
95,8;947,043;890,4;-22,0472;35,8;-;8,965384;
95,85;947,043;890,4;-20,29097;35,8;-;8,965384;
95,9;946,1194;890,5;-19,42011;35,8;-;8,965384;
95,95;945,1959;890,6;-19,42011;35,8;-;8,965384;
96;942,4247;890,9;-21,17634;35,8;-;8,965384;
96,05;939,6548;891,2;-22,93257;35,8;-;8,965384;
96,1;936,8856;891,5;-24,6888;35,8;-;8,965384;
96,15;935,0397;891,7;-25,55966;35,8;-;8,965384;
96,2;933,1943;891,9;-25,55966;35,8;-;8,965384;
96,25;932,2719;892;-24,6888;35,8;-;8,965384;
96,3;931,3496;892,1;-24,6888;35,8;-;8,965384;
96,35;930,4269;892,2;-23,81794;35,8;-;8,965384;
96,4;929,5048;892,3;-23,81794;35,8;-;8,965384;
96,45;928,5822;892,4;-22,94708;35,8;-;8,965384;
96,5;926,7384;892,6;-23,81794;35,8;-;8,965384;
96,55;925,816;892,7;-23,81794;35,8;-;8,965384;
96,6;924,8943;892,8;-23,80343;35,8;-;8,965384;
96,65;923,0507;893;-24,67428;35,8;-;8,965384;
96,7;922,1293;893,1;-24,65977;35,8;-;8,965384;
96,75;921,2074;893,2;-25,53063;35,8;-;8,965384;
96,8;919,3644;893,4;-26,40149;35,8;-;8,965384;
96,85;918,4432;893,5;-27,27234;35,8;-;8,965384;
96,9;918,4432;893,5;-27,27234;35,8;-;8,965384;
96,95;918,4432;893,5;-26,38697;35,8;-;8,965384;
97;919,3644;893,4;-24,63074;35,8;-;8,965384;
97,05;920,2861;893,3;-21,11828;35,8;-;8,965384;
97,1;920,2861;893,3;-18,47669;35,8;-;8,965384;
97,15;918,4432;893,5;-17,59131;35,8;-;8,965384;
97,2;917,5222;893,6;-16,70594;35,8;-;8,965384;
97,25;915,6799;893,8;-16,70594;35,8;-;8,965384;
97,3;911,9962;894,2;-19,33303;35,8;-;8,965384;
97,35;909,2346;894,5;-21,07474;35,8;-;8,965384;
97,4;905,5533;894,9;-23,70183;35,8;-;8,965384;
97,45;904,6334;895;-23,68731;35,8;-;8,965384;
97,5;903,7136;895,1;-23,6728;35,8;-;8,965384;
97,55;901,8738;895,3;-23,6728;35,8;-;8,965384;
97,6;900,0342;895,5;-24,54366;35,8;-;8,965384;
97,65;898,1951;895,7;-25,42903;35,8;-;8,965384;
97,7;897,2759;895,8;-24,54366;35,8;-;8,965384;
97,75;896,3562;895,9;-24,54366;35,8;-;8,965384;
97,8;895,4372;896;-24,54366;35,8;-;8,965384;
97,85;894,5182;896,1;-23,65829;35,8;-;8,965384;
97,9;894,5182;896,1;-22,78743;35,8;-;8,965384;
97,95;895,4372;896;-21,91657;35,8;-;8,965384;
98;896,3562;895,9;-21,04572;35,8;-;8,965384;
98,05;895,4372;896;-22,78743;35,8;-;8,965384;
98,1;894,5182;896,1;-24,52914;35,8;-;8,965384;
98,15;892,6801;896,3;-26,28537;35,8;-;8,965384;
98,2;889,9237;896,6;-27,15623;35,8;-;8,965384;
98,25;888,0864;896,8;-28,0416;35,8;-;8,965384;
98,3;885,3312;897,1;-28,91245;35,8;-;8,965384;
98,35;882,5763;897,4;-28,02708;35,8;-;8,965384;
98,4;881,6585;897,5;-26,27086;35,8;-;8,965384;
98,45;879,8226;897,7;-24,50011;35,8;-;8,965384;
98,5;878,9052;897,8;-24,50011;35,8;-;8,965384;
98,55;878,9052;897,8;-23,62926;35,8;-;8,965384;
98,6;877,9872;897,9;-22,74389;35,8;-;8,965384;
98,65;877,0698;898;-21,85851;35,8;-;8,965384;
98,7;876,1525;898,1;-20,97314;35,8;-;8,965384;
98,75;875,2347;898,2;-20,97314;35,8;-;8,965384;
98,8;873,4001;898,4;-21,844;35,8;-;8,965384;
98,85;872,4832;898,5;-21,844;35,8;-;8,965384;
98,9;871,5662;898,6;-21,844;35,8;-;8,965384;
98,95;871,5662;898,6;-21,844;35,8;-;8,965384;
99;870,6489;898,7;-23,58571;35,8;-;8,965384;
99,05;871,5662;898,6;-23,58571;35,8;-;8,965384;
99,1;871,5662;898,6;-22,71486;35,8;-;8,965384;
99,15;871,5662;898,6;-21,844;35,8;-;8,965384;
99,2;870,6489;898,7;-20,95863;35,8;-;8,965384;
99,25;868,8151;898,9;-20,07326;35,8;-;8,965384;
99,3;866,0651;899,2;-20,9296;35,8;-;8,965384;
99,35;862,3999;899,6;-21,80046;35,8;-;8,965384;
99,4;859,6512;899,9;-21,78594;35,8;-;8,965384;
99,45;856,9037;900,2;-23,52766;35,8;-;8,965384;
99,5;855,0723;900,4;-23,52766;35,8;-;8,965384;
99,55;853,2418;900,6;-24,39851;35,8;-;8,965384;
99,6;851,4111;900,8;-26,14023;35,8;-;8,965384;
99,65;850,4955;900,9;-26,14023;35,8;-;8,965384;
99,7;850,4955;900,9;-25,26937;35,8;-;8,965384;
99,75;848,6659;901,1;-26,14023;35,8;-;8,965384;
99,8;847,7505;901,2;-26,14023;35,8;-;8,965384;
99,85;846,8359;901,3;-25,26937;35,8;-;8,965384;
99,9;845,9208;901,4;-25,26937;35,8;-;8,965384;
99,95;845,0063;901,5;-25,26937;35,8;-;8,965384;
;;;;;;;
