time,mag_x,mag_y,mag_z
57.814923,-8.17701721,20.6330013,5.07368898
57.825123,-8.0486393,20.6331692,4.39723253
57.835314,-8.56790638,19.2801743,4.73548126
57.845314,-8.3053484,18.6033745,4.39716148
57.855513,-8.3053484,18.941618,4.058918
57.865513,-8.0486393,18.6036777,4.0589838
57.87571,-8.04722309,17.2505417,4.05895138
57.88571,-7.91882277,17.2506828,4.39723253
57.895904,-8.04580593,17.5886459,2.70594549
57.905904,-8.04580593,16.235672,3.72067499
57.916103,-7.91742897,15.8975582,4.05895138
57.926103,-7.52672195,15.8974295,3.38243198
57.936294,-7.91603518,15.8974295,2.70594549
57.946294,-7.78763533,15.8975582,3.38245916
57.956494,-7.78900623,15.2211905,4.0589838
57.966494,-7.78626394,15.5591869,3.38243198
57.976696,-7.78900623,14.2064438,4.0589838
57.986696,-7.91603518,14.5444574,4.058918
57.996896,-7.52804708,14.2063293,4.05895138
58.006896,-7.65784121,13.868083,5.07368898
58.017081,-7.78763533,13.1915913,3.72070527
58.027081,-7.78763533,13.5298367,4.05895138
58.03728,-7.52804708,14.2063293,4.05895138
58.04728,-7.65784121,13.1915913,5.41193485
58.057471,-7.26973915,13.1916981,4.73548126
58.067471,-7.13740873,13.8679705,6.08837748
58.077671,-7.65649319,13.5297279,7.10310698
58.087671,-7.39955568,12.8534498,5.75022745
58.097876,-7.39825344,12.5150995,5.41193485
58.107876,-7.78763533,13.868083,7.10316467
58.118073,-6.49083853,13.5299473,7.44147062
58.128073,-7.00887156,12.8533449,7.44141054
58.13826,-7.13992214,12.8534498,8.11796761
58.14826,-6.74928379,13.868083,9.47088623
58.158457,-7.0064044,14.2060986,9.47073269
58.168457,-6.8802886,14.544693,9.47096252
58.178657,-6.48969603,15.5593128,11.1621161
58.188657,-6.87907791,15.5593128,11.1621161
58.198856,-6.75047207,15.5594387,11.5004549
58.208856,-6.49083853,15.8976879,11.8387032
58.219053,-6.62065506,17.2506828,12.5152006
58.229053,-6.74928379,18.6035252,12.8533449
58.239247,-6.74928379,17.9270344,13.5298367
58.249247,-6.48855352,19.9563484,13.8679705
58.25944,-6.10031414,19.9565105,14.2063293
58.26944,-6.35990191,21.309494,15.5593128
58.27964,-6.48855352,22.3240509,15.5591869
58.28964,-6.23010826,23.3389683,15.2210665
58.29984,-6.35990191,24.6919537,15.8975582
58.30984,-6.35990191,25.3684444,15.8975582
58.320036,-6.10031414,25.7066898,16.2358055
58.330036,-5.71093225,27.3979206,16.2358055
58.340236,-5.9705205,28.4126587,16.2358055
58.350236,-5.9705205,29.7656422,16.9122963
58.360423,-5.83969831,30.4418869,16.912159
58.370423,-6.48855352,31.1183739,15.8974295
58.38062,-6.0992403,32.471344,15.8974295
58.39062,-5.83969831,32.1331024,16.912159
58.40082,-5.84072638,31.7951164,16.9122963
58.41082,-6.10031414,33.1481018,15.8975582
58.421013,-6.23010826,32.471611,17.2505417
58.431013,-5.84072638,32.8098564,16.9122963
58.44121,-5.84072638,32.471611,16.9122963
58.45121,-5.84484243,33.1491776,15.8980742
58.461404,-5.7119379,32.133625,17.2506828
58.471404,-5.45134449,32.1333618,17.2505417
58.4816,-5.71294403,31.1191292,17.9273243
58.4916,-5.58113861,30.4421329,17.588789
58.5018,-5.45134449,30.7803802,18.2652798
58.5118,-5.32061386,31.7948589,18.2651329
58.521991,-5.7119379,30.7806282,17.2506828
58.531991,-5.58015585,29.7653999,16.912159
58.54219,-5.32248735,29.4276352,17.9271793
58.55219,-5.1954155,29.7666073,17.5893593
58.56239,-5.32248735,29.089386,18.6036777
58.57239,-5.7119379,29.4276352,18.6036777
58.582586,-5.45326471,28.4131184,17.9273243
58.592586,-5.32248735,29.089386,18.2654285
58.60278,-5.06107187,28.4124279,18.6033745
58.61278,-5.19175673,30.1038876,19.2800179
58.62298,-5.45134449,29.0891495,17.588789
58.63298,-5.5821209,29.7658825,17.9271793
58.643176,-5.32342482,30.442627,17.5890732
58.653176,-5.45326471,31.7956333,17.5890732
58.66337,-5.7119379,33.1483688,17.2506828
58.67337,-5.32155085,33.1481018,17.588789
58.683567,-5.32248735,34.1631165,17.2506828
58.693567,-5.7119379,35.1778603,16.2359352
58.703766,-5.7119379,36.1926079,15.8976879
58.713766,-5.84175444,37.2073555,14.8829412
58.723957,-5.84072638,37.8835449,14.2063293
58.733957,-6.23010826,39.5747719,13.1915913
58.744157,-5.5821209,40.9280891,12.8534498
58.754157,-5.9705205,41.604248,11.8386078
58.764347,-5.45230436,42.9575806,10.14746
58.774347,-5.71294403,44.310936,8.79453659
58.784547,-5.71093225,45.324955,7.44141054
58.794547,-6.10138798,46.3400688,6.42672491
58.804747,-6.23010826,47.3544312,3.72070527
58.814747,-5.97262335,48.0317001,2.36775994
58.824943,-6.10031414,49.0456581,1.01473784
58.834943,-6.23010826,49.7221527,-2.02947569
58.845143,-6.48855352,49.0452614,-3.38243198
58.855143,-6.36102152,50.0608025,-4.73548126
58.865342,-6.35878229,49.7217484,-7.77959347
58.875533,-6.35990191,51.0751343,-9.47088623
58.885533,-6.35990191,50.0603981,-9.80913162
58.895727,-6.88150072,48.7082024,-11.8387995
58.905727,-6.6218214,48.7082024,-14.5448103
58.915924,-6.36102152,48.3695602,-15.5594387
58.925924,-6.75047207,48.7078094,-17.5889301
58.936123,-6.35990191,47.3544312,-18.6035252
58.946123,-6.75047207,46.678318,-20.6331692
58.95632,-6.62065506,47.0165634,-21.9861641
58.96632,-6.6218214,44.9874382,-23.677599
58.976513,-6.88150072,44.6491852,-24.3541012
58.986513,-6.74928379,43.9719696,-26.0449371
58.99671,-6.49083853,43.2958298,-26.0451469
59.00671,-6.61948967,41.2660027,-27.736166
59.016919,-6.87907791,40.9277573,-28.0744114
59.026919,-6.75047207,41.6045876,-29.7658825
59.037103,-6.35878229,39.5744514,-29.7653999
59.047103,-6.48969603,38.5600357,-31.456871
59.057303,-6.49083853,37.8838501,-31.7953758
59.067303,-6.22791481,37.2064476,-32.4710846
59.077506,-6.48855352,35.5155334,-33.147831
59.087506,-6.35990191,34.8393288,-34.8393288
59.09769,-6.48969603,34.162838,-34.8393288
59.10769,-5.9705205,32.8098564,-35.5158234
59.117896,-6.22901154,31.7948589,-36.5302658
59.127896,-5.7119379,31.1188774,-37.2073555
59.138095,-5.45134449,30.1038876,-37.8835449
59.148095,-5.58113861,29.4273949,-38.5600357
59.15828,-5.7119379,28.4128876,-38.5603485
59.16828,-5.45230436,26.7216454,-39.5750961
59.178477,-4.93303728,27.0598946,-40.2515907
59.188477,-5.32155085,26.3831825,-40.5895119
59.198676,-4.93216896,25.7066898,-41.2660027
59.208676,-5.06285381,25.3686504,-41.2663383
59.21887,-4.28470802,23.3393478,-42.2814255
59.22887,-4.15340519,23.3389683,-42.9572334
59.239073,-4.67340374,23.6774063,-41.9428368
59.249073,-3.63422966,22.6624775,-42.9572334
59.259266,-3.76402354,21.6477394,-42.9572334
59.269266,-3.76336098,21.6475639,-43.2951279
59.279463,-3.89381766,21.9859848,-43.6337242
59.289463,-2.98578572,21.3096657,-45.3253212
59.299663,-3.24484801,21.309494,-45.324955
59.309663,-2.98578572,20.9714184,-46.0018196
59.319862,-3.37583041,20.9715881,-44.9874382
59.329862,-2.85496354,20.6328335,-44.6481018
59.340047,-3.24484801,20.2947559,-46.0014458
59.350047,-3.37583041,21.6480904,-47.0169449
59.360247,-2.98473454,20.971077,-45.6628304
59.370247,-3.11505413,21.309494,-46.6779366
59.380443,-2.2068851,22.6626606,-46.678318
59.390443,-2.59587836,21.9859848,-46.6779366
59.400643,-2.85647202,23.3393478,-47.3551979
59.410643,-2.46651864,24.692152,-47.6930618
59.420834,-3.11560249,25.7068996,-47.6930618
59.430834,-2.20649672,26.3831825,-47.3544312
59.441033,-2.72615218,27.7363911,-48.031311
59.451033,-2.2068851,28.7511368,-46.678318
59.46123,-2.46651864,29.4276352,-47.0165634
59.47123,-2.59633541,32.133625,-46.678318
59.481429,-2.5949645,33.4858055,-48.0301437
59.491429,-2.46738768,35.1784325,-47.3555832
59.501629,-2.33711338,35.5163994,-46.3404427
59.511629,-2.3362906,37.5452995,-45.6632004
59.52182,-1.81743479,39.9133415,-45.3253212
59.53182,-2.33752513,40.9287529,-44.9878006
59.542014,-2.07670259,41.604248,-44.310215
59.552014,-2.33670187,43.634079,-43.9723282
59.562219,-2.20610809,45.3245888,-42.6186409
59.572219,-2.33670187,46.0018196,-41.9428368
59.58241,-2.07670259,47.0161858,-41.2660027
59.59241,-2.20649672,47.0161858,-40.9277573
59.602609,-2.20649672,48.0309219,-39.5747719
59.612609,-2.3362906,48.3691673,-38.5600357
59.622806,-2.59587836,49.3839073,-38.5600357
59.632806,-2.46651864,50.0608025,-38.2220993
59.643,-2.33587933,51.4129639,-37.8832359
59.653,-2.46565032,51.4129639,-38.5597229
59.66319,-1.94656599,51.7512093,-37.206749
59.67319,-2.3362906,51.4133797,-37.2070503
59.68339,-2.07670259,52.0898743,-37.2070503
59.69339,-2.20571995,52.427269,-37.2064476
59.703592,-2.20610809,52.0894508,-38.5597229
59.713592,-1.42773306,53.1046104,-37.8835449
59.72378,-1.68791521,53.7819748,-36.8694038
59.73378,-1.81679499,52.7659378,-35.8537788
59.743986,-2.0763371,53.1041794,-35.8537788
59.753986,-1.42798448,54.4580345,-34.5013657
59.764183,-1.42773306,54.7958412,-35.5158234
59.774183,-1.42748177,54.1189117,-35.5155334
59.784376,-1.94725156,55.1345329,-34.5013657
59.794376,-1.94690883,55.1340866,-34.8393288
59.804573,-1.68672693,54.7949524,-33.1475639
59.814573,-1.81711483,55.472332,-34.5010834
59.824766,-1.68702388,55.4718819,-34.5008049
59.834766,-2.0763371,56.1483688,-34.1625633
59.844963,-2.33587933,55.4718819,-34.1625633
59.855157,-2.07706833,55.4727821,-33.1483688
59.865157,-1.81647515,54.1184692,-32.4710846
59.875353,-2.46565032,55.4718819,-33.147831
59.885353,-2.46565032,53.4424248,-32.8095894
59.895553,-2.98526025,54.4575958,-32.471611
59.905553,-2.72615218,54.1197891,-31.7953758
59.915747,-3.63422966,54.4575958,-32.8098564
59.925747,-3.63743186,54.4598007,-32.1346664
59.935943,-3.3746419,54.1193466,-31.456871
59.945943,-3.5050528,53.4432907,-30.4423809
59.956143,-3.76468635,53.4432907,-31.7953758
59.966143,-3.76468635,53.1050415,-29.7658825
59.976343,-4.02431965,52.7667923,-28.7511368
59.986343,-4.41221619,52.7659378,-28.4124279
59.996533,-4.80237484,51.7516289,-27.736166
60.006533,-4.6725812,52.0898743,-26.7214279
60.016733,-5.19084263,50.7364769,-26.7212124
60.026733,-5.45038509,51.0747223,-25.7064819
60.036933,-5.58113861,50.3986435,-25.7066898
60.046933,-5.06196308,50.3986435,-24.6919537
60.057129,-5.32248735,49.384304,-25.0304012
60.067129,-5.58113861,50.7368889,-23.6772156
60.077326,-5.9705205,48.7074127,-23.0007229
60.087326,-5.84175444,49.7225533,-22.3244114
60.097514,-5.9705205,48.7074127,-21.9859848
60.107514,-6.74928379,48.0309219,-20.6330013
60.117713,-7.00763798,49.0452614,-21.3093204
60.127713,-6.74928379,48.3691673,-20.2947559
60.13791,-7.01010561,47.0165634,-20.29492
60.14791,-6.35990191,46.6779366,-19.6182632
60.158109,-7.26973915,46.678318,-19.9566708
60.168109,-6.87907791,46.6779366,-17.588789
60.1783,-6.87907791,46.0014458,-17.9270344
60.1883,-7.52804708,45.324955,-18.6035252
60.1985,-7.14118004,46.0021935,-18.2655754
60.2085,-7.65649319,44.3098564,-18.2651329
60.218696,-7.13740873,46.0010719,-18.6033745
60.228696,-7.39564896,44.6477394,-19.279705
60.238896,-7.01010561,44.6488228,-19.6184235
60.248896,-7.27101946,44.6491852,-19.2803307
60.259096,-7.13740873,45.6628304,-20.971077
60.269096,-7.0064044,45.6624603,-21.3091488
60.279292,-6.74928379,44.9867096,-21.309494
60.289292,-6.8802886,44.3105774,-22.3244114
60.299483,-7.13866568,44.310215,-22.6624775
60.309483,-6.61948967,43.9719696,-24.6919537
60.31968,-6.8802886,42.6193314,-25.7068996
60.32968,-6.61832476,42.6186409,-26.3829689
60.339879,-6.87786674,42.2803993,-28.0741844
60.349879,-6.87665606,40.9270935,-29.0886784
60.360067,-6.35878229,40.9274254,-29.4271564
60.370067,-6.61948967,39.5747719,-29.7656422
60.380267,-6.35878229,37.8832359,-32.1331024
60.390267,-6.0992403,38.2214813,-32.471344
60.400466,-6.35990191,36.5305595,-33.4863472
60.410466,-5.83969831,34.8390465,-34.5008049
60.420663,-6.22791481,33.8240433,-34.1622849
60.430663,-6.0992403,33.4860764,-35.1772919
60.440862,-5.9684186,31.7946014,-36.1917267
60.450862,-6.23010826,30.4421329,-36.8688049
60.461059,-5.83969831,29.4271564,-37.5449944
60.471059,-6.22901154,28.0741844,-37.8832359
60.481253,-5.70992708,27.0594559,-38.5597229
60.491253,-5.45038509,26.3829689,-37.8832359
60.501449,-5.57917356,26.7209949,-38.5594101
60.511449,-5.7119379,25.3686504,-38.2220993
60.521649,-5.71093225,23.6772156,-38.8982811
60.531649,-5.32155085,23.3389683,-39.9130211
60.54184,-5.57819176,23.3384037,-39.5738144
60.55184,-5.32061386,23.3387794,-39.2362099
60.562039,-5.06107187,23.000536,-40.2509384
60.572039,-5.18992901,22.6621094,-40.2506142
60.58223,-5.32061386,22.3240509,-40.2509384
60.59223,-5.19084263,22.6622944,-39.9126968
60.60243,-4.9304328,23.000351,-40.2506142
60.61243,-5.06107187,24.0152664,-39.9126968
60.62262,-5.32061386,24.3535099,-40.9274254
60.63262,-5.18992901,24.0150719,-40.2506142
60.642826,-5.05929041,24.353117,-40.9267654
60.652826,-5.06018066,25.3680325,-40.9270935
60.663016,-4.80152941,26.7212124,-41.265667
60.673016,-5.06107187,27.3976974,-41.9421539
60.683216,-5.32061386,27.7359409,-41.265667
60.693216,-4.67011404,29.4266834,-40.9267654
60.703416,-4.80152941,28.7506714,-41.9421539
60.713416,-4.41221619,30.7801304,-41.6039124
60.723606,-4.15194321,32.4710846,-41.9418144
60.733606,-4.28244543,33.4860764,-41.9421539
60.743806,-4.28093815,33.8237724,-40.9267654
60.753806,-4.67011404,35.5149612,-40.9267654
60.764003,-4.40988731,36.8676109,-40.5881958
60.774003,-4.80068445,39.574131,-39.9123726
60.784202,-4.4114399,39.9123726,-39.9123726
60.794202,-4.28244543,40.5891838,-39.9126968
60.804393,-4.02148724,42.2797165,-39.5738144
60.814393,-4.02148724,44.3091431,-37.5443878
60.824587,-3.76203632,46.0003319,-36.8679123
60.834587,-4.1526742,48.0305328,-35.5155334
60.844783,-3.24370575,49.721344,-34.8387642
60.854783,-3.63295031,50.7360649,-33.1475639
60.864983,-3.76402354,51.7516289,-31.7951164
60.874983,-3.63295031,53.7802315,-28.4121971
60.885182,-3.37345386,55.133194,-27.7357159
60.895373,-3.63358998,56.1483688,-25.7064819
60.905373,-3.37404776,57.8395844,-23.000536
60.915573,-3.63358998,58.5160713,-19.9563484
60.925573,-3.3746419,58.8547897,-16.5740509
60.935573,-2.9842093,60.2067986,-12.853137
60.945778,-2.9842093,59.1920776,-9.80897331
60.955963,-3.24427676,58.5160713,-7.10310698
60.965963,-2.72519255,58.5160713,-4.058918
60.976163,-2.46565032,57.8395844,-1.69121599
60.986163,-2.59450793,57.162178,3.38237739
60.996359,-2.33505702,54.4562759,5.41180372
61.006359,-2.33587933,53.7806664,9.13256645
61.016553,-2.20571995,51.7507896,11.8384151
61.026553,-1.81615555,49.7209473,14.2059851
61.03675,-1.81615555,48.0297585,16.5736485
61.04675,-1.55670476,46.0003319,18.603075
61.056949,-1.55670476,43.6326675,20.2942638
61.066949,-1.29748225,41.2653351,21.9856281
61.07714,-1.42748177,39.9126968,22.3240509
61.08714,-0.908397496,37.5449944,23.000536
61.09734,-1.16752851,36.1914368,23.6766415
61.10734,-1.16773403,34.8387642,24.3533115
61.117536,-0.518992901,32.4710846,24.0150719
61.127536,-0.77835238,33.8237724,24.0148792
61.13773,-0.648741126,33.1475639,25.3680325
61.14773,-0.77835238,34.1620102,24.6913548
61.15793,-0.778626442,33.147831,24.3535099
61.16793,-0.778489351,34.5005264,25.3680325
61.178126,-0.908397496,36.5302658,23.6770229
61.188126,-1.16793966,37.5449944,24.0152664
61.19832,-0.519084275,38.2214813,23.000536
61.20832,-1.16793966,41.6039124,21.3093204
61.218516,-1.03816855,42.9568863,20.971077
61.228516,-1.16773403,45.6624603,19.6179466
61.238716,-1.81679499,46.3393173,18.2651329
61.248716,-1.81711483,48.7074127,16.2358055
61.258913,-1.68613338,49.7205391,14.2058687
61.268913,-1.81647515,51.4125481,13.8678579
61.279112,-2.20610809,51.4129639,12.176755
61.289112,-2.46565032,52.4276924,11.1620255
61.299306,-2.85395861,53.4415627,8.45594311
61.309306,-2.72471285,54.1184692,8.45601082
61.3195,-3.37404776,53.1041794,7.44134998
61.3295,-3.76402354,53.4428558,7.10316467
61.339699,-3.89244676,53.1037483,5.41184711
61.349699,-4.02290297,52.0894508,6.76486397
61.359896,-4.1526742,52.7659378,4.73540449
61.369896,-4.4114399,51.4125481,4.05888557
61.380087,-4.67093611,51.4125481,5.75008774
61.390087,-4.67093611,50.3978271,6.08832788
61.400283,-5.19175673,49.3839073,6.42667246
61.410283,-5.57819176,49.0444717,6.42651701
61.420483,-5.57819176,46.6768074,7.10299253
61.430483,-5.45230436,46.0018196,7.44147062
61.440674,-6.35766315,44.3094978,7.10304928
61.450674,-6.35654449,44.3091431,8.79418087
61.460873,-6.48855352,41.6039124,9.47080898
61.470873,-6.35766315,40.5888519,8.79425144
61.48107,-6.87665606,39.574131,9.13249207
61.49107,-6.75047207,37.8838501,10.4857092
61.501269,-7.0051713,35.853199,10.4853697
61.511269,-7.13615274,34.5005264,9.13249207
61.521466,-7.39564896,32.8093224,10.147213
61.531466,-7.13615274,30.4416409,9.47073269
61.541666,-7.39304638,27.3970318,10.4852839
61.551666,-7.26462221,26.3825436,9.80889416
61.561859,-7.65784121,24.3537064,9.13263988
61.571859,-7.65514565,22.6621094,8.45601082
61.58205,-7.53335285,20.9719276,8.45642281
61.59205,-8.04580593,18.2651329,7.44134998
61.602256,-7.78489351,17.2502632,7.10304928
61.612256,-7.91464186,16.573782,5.07360649
61.622446,-7.91464186,14.5443392,4.05888557
61.632446,-7.5253973,12.853137,3.04416394
61.642646,-7.65514565,10.8236942,1.01472139
61.652646,-7.78352356,10.8236074,0.676475465
61.662837,-8.04580593,9.80905247,-1.0147295
61.672837,-7.39564896,8.79425144,-2.36768317
61.683036,-7.52672195,9.80905247,-2.70594549
61.693036,-7.39434767,8.79418087,-5.75004148
61.70323,-7.6537981,8.45594311,-6.76475477
61.71323,-7.52407265,7.77946806,-7.10299253
61.723432,-7.65514565,6.76480865,-7.4412899
61.733432,-7.39564896,7.4412899,-8.45601082
61.743626,-7.78626394,7.77959347,-8.79432297
61.753626,-7.78352356,7.10299253,-9.80889416
61.763823,-7.78489351,7.4412899,-10.147213
61.773823,-7.5253973,6.42656851,-10.4854536
61.784017,-7.52407265,7.10299253,-10.1471319
61.794017,-7.26590061,7.10304928,-10.4854536
61.804213,-7.5253973,6.42656851,-9.80897331
61.814213,-7.65514565,5.41184711,-9.80897331
61.824413,-7.5253973,6.76480865,-10.147213
61.834413,-7.65514565,5.75008774,-8.11777115
61.844603,-7.26590061,5.41184711,-8.45601082
61.854603,-7.26590061,4.73536634,-7.10304928
61.864803,-7.0064044,5.75008774,-5.75008774
61.874803,-7.13740873,5.75013399,-4.39716148
61.885003,-7.13615274,5.75008774,-3.72064495
61.895193,-7.52672195,5.07364798,-2.029459
61.905193,-7.13489676,6.08827925,-1.35295093
61.915193,-6.61715937,7.10304928,0.338240445
61.925399,-7.0051713,7.10299253,2.70590186
61.93559,-7.13615274,8.79425144,3.38240433
61.94559,-7.13740873,10.4855385,5.07364798
61.955783,-7.39564896,11.1619349,5.41184711
61.965783,-6.87665606,11.1619349,8.11777115
61.97598,-7.13740873,13.1914845,8.79432297
61.98598,-6.74690771,15.2208204,10.8236942
61.99618,-6.87544584,16.9118862,11.8383207
62.00618,-6.74572039,18.9413128,12.1765585
62.01637,-6.74690771,20.6326675,14.2060986
62.02637,-6.74690771,21.9856281,13.5296173
62.03657,-6.87665606,24.3533115,14.5443392
62.04657,-6.4874115,26.3827553,14.8825798
62.056766,-6.74572039,28.7502079,14.5442228
62.066766,-6.48855352,30.1036434,14.5444574
62.076966,-6.22901154,30.7801304,15.2209435
62.086966,-6.23010826,33.1481018,14.8828211
62.09716,-6.22791481,32.8093224,13.8678579
62.10716,-6.22791481,34.5005264,14.2060986
62.117356,-6.74809551,35.5155334,13.1914845
62.127356,-5.83867025,37.8829308,14.2060986
62.13755,-5.9684186,36.8682098,13.8678579
62.14755,-5.83764267,36.8679123,14.2059851
62.157747,-5.83867025,37.5446892,14.2060986
62.167747,-5.96736813,36.8679123,15.2206984
62.177952,-5.96946907,35.8537788,13.8679705
62.187952,-5.96946907,36.5302658,14.8827
62.198152,-5.4484663,35.5149612,14.5442228
62.208152,-5.70791721,35.5149612,14.8824606
62.218337,-5.70791721,34.8384857,16.5736485
62.228337,-5.4494257,33.4858055,15.2208204
62.238533,-5.4494257,32.4710846,16.9120216
62.248533,-5.4494257,31.7946014,16.2355423
62.258733,-5.70892191,32.132843,16.573782
62.268733,-5.57917356,30.4416409,16.573782
62.278924,-5.58015585,29.7653999,16.912159
62.288924,-5.57917356,28.4121971,16.573782
62.299123,-6.22791481,27.7357159,17.2502632
62.309123,-5.57819176,26.7207813,17.250124
62.319323,-5.9684186,26.3827553,16.573782
62.329323,-6.35878229,25.3682384,17.5886459
62.339519,-6.22791481,25.0297928,16.9120216
62.349519,-6.09816647,24.0150719,17.2502632
62.359716,-6.22901154,23.000536,16.5739155
