time,dynamic_pressure,airspeed,airspeed_calibrated
109.13313,-26.5977859,6.3510437,7.00303715831051+0i
109.157437,-36.2618484,7.02148724,8.17672341246322+0i
109.181139,-103.941536,8.19820404,13.8415116730472+0i
109.2053,-103.941536,13.8801632,13.8410551414825+0i
109.229133,-55.6055984,13.8799582,10.1238557096896+0i
109.253133,-16.9180984,10.1539936,5.58408936743311+0i
109.277489,-36.2618484,5.60052204,8.17389507595802+0i
109.30113,21.7615891,8.19860077,0+6.33230925304984i
109.325303,21.7615891,6.35126257,0+6.33191144962081i
109.34913,31.4256516,6.3499341,0+7.60972246937736i
109.37313,21.7615891,7.63005733,0+6.33232368008967i
109.397492,2.41783905,6.34878349,0+2.11071824347662i
109.42113,21.7615891,2.116256,0+6.33287714923501i
109.445303,2.41783905,6.3489213,0+2.11117324869615i
109.469133,41.1053391,2.11637354,0+8.70513863011992i
109.493133,-7.25403595,8.72605801,3.65611896885754+0i
109.517495,-45.9415359,3.66541004,9.1988153406438+0i
109.541139,-26.5977859,9.22417641,6.99849860652063+0i
109.565328,2.41783905,7.0182128,0+2.11007007591587i
109.589133,31.4256516,2.1159811,0+7.60701602591474i
109.613133,-26.5977859,7.62904787,6.9976949475953+0i
109.63723,21.7615891,7.01870823,0+6.33024284524496i
109.66113,31.4256516,6.34886265,0+7.60777828687807i
109.685379,31.4256516,7.62944174,0+7.60835990425975i
109.709133,-36.2618484,7.62915325,8.17168394653632+0i
109.733133,-16.9180984,8.19491673,5.58126718257341+0i
109.757142,12.0897141,5.59710789,0+4.71797809991079i
109.781133,21.7615891,4.73086929,0+6.32927307047382i
109.805306,41.1053391,6.34665632,0+8.69841121917459i
109.829133,79.7772141,8.72200394,0+12.1184266002098i
109.853133,79.7772141,12.1508207,0+12.1177973949384i
109.877498,79.7772141,12.1493702,0+12.1176571364069i
109.901136,99.1209641,12.149045,0+13.5059686689116i
109.925312,99.1209641,13.5419092,0+13.5060180575244i
109.949148,79.7772141,13.5413418,0+12.1162928355504i
109.973136,89.4569016,12.1477537,0+12.8296607598213i
109.997544,89.4569016,12.8630638,0+12.829808139432i
110.021133,99.1209641,12.8626547,0+13.5050820530963i
110.045309,108.777214,13.5396194,0+14.1468343972847i
110.069136,195.816284,14.1828165,0+18.984428508829i
110.093136,186.152222,19.0290337,0+18.509244479827i
110.117446,195.816284,18.5536404,0+18.9829232457861i
110.141133,224.824097,19.0282478,0+20.3396183666129i
110.165306,282.847534,20.3895416,0+22.8144950441564i
110.189136,331.183472,22.8678703,0+24.6890199248395i
110.213139,302.191284,24.7452583,0+23.5803872646835i
110.237541,369.870972,23.6365833,0+26.091424222805i
110.261139,331.183472,26.1484127,0+24.6890582795787i
110.285416,302.191284,24.7428379,0+23.5801142647901i
110.309136,302.191284,23.6337452,0+23.5775699735893i
110.333136,224.824097,23.6342487,0+20.3342948867559i
110.35745,186.152222,20.3839092,0+18.5031278657868i
110.381136,128.120972,18.5466862,0+15.3467159910115i
110.405309,89.4569016,15.3865881,0+12.8215703181022i
110.429139,89.4569016,12.8549137,0+12.8209480491806i
110.453139,89.4569016,12.854394,0+12.82066040749i
110.477501,89.4569016,12.8537769,0+12.8198156372382i
110.501139,31.4256516,12.852809,0+7.59737151038402i
110.525309,41.1053391,7.61740685,0+8.68931905320309i
110.549136,21.7615891,8.71167469,0+6.32185397207322i
110.573139,31.4256516,6.33843994,0+7.59703337996913i
110.597495,21.7615891,7.61673689,0+6.32174283019i
110.621139,31.4256516,6.33813238,0+7.59659032653155i
110.645309,12.0897141,7.61636305,0+4.71169168092565i
110.669145,-36.2618484,4.72409773,8.15911028169831+0i
110.693139,12.0897141,8.1812706,0+4.71157402308816i
110.717151,21.7615891,4.72388124,0+6.32096430418895i
110.741139,79.7772141,6.33741999,0+12.1030444510299i
110.765309,89.4569016,12.1340733,0+12.8156963417155i
110.789139,99.1209641,12.8475666,0+13.4893349822017i
110.813139,31.4256516,13.5232239,0+7.59447316348535i
110.837654,31.4256516,7.61430597,0+7.5940993819515i
110.861139,31.4256516,7.61400843,0+7.59404218529968i
110.885331,12.0897141,7.61405945,0+4.71008295579619i
110.909139,21.7615891,4.7222991,0+6.31875313871912i
110.933139,50.7694016,6.33571005,0+9.65177498249984i
110.957169,31.4256516,9.67632389,0+7.59286906047829i
110.981142,31.4256516,7.6127367,0+7.59284568014283i
111.0053,21.7615891,7.61266756,0+6.31819274685806i
111.029142,41.1053391,6.33469677,0+8.68334074497586i
111.053142,12.0897141,8.70547009,0+4.70869521644177i
111.077501,21.7615891,4.7210803,0+6.31761813025096i
111.101142,31.4256516,6.33388758,0+7.59252620251853i
111.125312,31.4256516,7.61144638,0+7.59275597083434i
111.149142,21.7615891,7.61151361,0+6.31831729456371i
111.173142,41.1053391,6.3339901,0+8.68373799762308i
111.197501,31.4256516,8.70529747,0+7.59271615834175i
111.221142,60.4490891,7.61144733,0+10.5306062939856i
111.245312,50.7694016,10.5563774,0+9.65036215095351i
111.269142,50.7694016,9.67402077,0+9.64992112596447i
111.293142,99.1209641,9.67382431,0+13.482671909862i
111.317471,12.0897141,13.5164986,0+4.70754386729506i
111.341145,118.456902,4.7205224,0+14.738468622587i
111.365303,89.4569016,14.7761202,0+12.806172574246i
111.389142,79.7772141,12.8406687,0+12.0923252043353i
111.413145,89.4569016,12.1264162,0+12.8047402460881i
111.437632,60.4490891,12.8414688,0+10.5256389464507i
111.461145,89.4569016,10.5562515,0+12.8049265122451i
111.485334,79.7772141,12.8416786,0+12.0926949417865i
111.509145,41.1053391,12.1259346,0+8.68044777662364i
111.533145,-36.2618484,8.70420933,8.15272251000991+0i
111.557504,-26.5977859,8.17514992,6.98274102192149+0i
111.581145,-26.5977859,7.00156069,6.98339464179322+0i
111.605315,-36.2618484,7.00189829,8.15443580137695+0i
111.629145,12.0897141,8.17583942,0+4.70773279782519i
111.653154,31.4256516,4.72058821,0+7.58943231797042i
111.677507,21.7615891,7.6100378,0+6.31478343804148i
111.701145,31.4256516,6.33180904,0+7.58873153920653i
111.725306,31.4256516,7.60876179,0+7.58893844931287i
111.749145,89.4569016,7.60843325,0+12.8069847976668i
111.773145,89.4569016,12.8367424,0+12.8098674366936i
111.797559,89.4569016,12.837244,0+12.8083622558817i
111.821145,79.7772141,12.8375893,0+12.0951511538734i
111.845318,89.4569016,12.1231642,0+12.8052027896802i
111.869145,70.1131516,12.8364372,0+11.3357315590868i
111.893148,157.128784,11.3634653,0+16.9703890620977i
111.91751,244.167847,17.0101738,0+21.1527304891649i
111.941145,263.511597,21.2023296,0+21.972648539209i
111.965315,398.886597,22.0251751,0+27.0381364585729i
111.989145,408.550659,27.097147,0+27.3595002618423i
112.013148,408.550659,27.4237442,0+27.3562679888646i
112.037245,408.550659,27.4239941,0+27.3558265176145i
112.061148,418.230347,27.4226074,0+27.6801145646774i
112.085325,398.886597,27.7467442,0+27.035677303621i
112.109148,398.886597,27.0937805,0+27.0309262600791i
112.133148,389.214722,27.0921497,0+26.6968843875509i
112.157148,369.870972,26.7601337,0+26.0297995461781i
112.181145,273.183472,26.0846386,0+22.3688115464737i
112.205318,215.160034,22.4174862,0+19.844054513893i
112.229148,79.7772141,19.8947926,0+12.0820005400796i
112.253148,99.1209641,12.1132898,0+13.4690223980368i
112.277453,70.1131516,13.5015821,0+11.3265495738577i
112.301148,99.1209641,11.3557873,0+13.469639283639i
112.325322,89.4569016,13.5019226,0+12.7951108715604i
112.349148,89.4569016,12.827239,0+12.79463087856i
112.373154,89.4569016,12.8276949,0+12.7930821401806i
112.39751,89.4569016,12.8264866,0+12.7910254600365i
112.421148,79.7772141,12.8249321,0+12.0798136823879i
112.445309,89.4569016,12.1110773,0+12.7913380986879i
112.469148,157.128784,12.8241434,0+16.9513795787395i
112.493151,215.160034,16.9941616,0+19.8382952924432i
112.51751,147.464722,19.8853779,0+16.4218521581405i
112.541148,205.480347,16.460886,0+19.3825238563697i
112.565322,205.480347,19.4309616,0+19.3819997454681i
112.589151,205.480347,19.4305191,0+19.3803571137199i
112.613151,205.480347,19.4290257,0+19.380563330824i
112.637605,205.480347,19.4283295,0+19.3803834593171i
112.661151,224.824097,19.42659,0+20.2720270470442i
112.685395,234.495972,20.3204727,0+20.702165309991i
112.709157,302.191284,20.7513065,0+23.5019423294568i
112.733151,292.527222,23.5567417,0+23.122434247399i
112.757514,215.160034,23.1753235,0+19.8278162940546i
112.781151,205.480347,19.8759079,0+19.3754810622124i
112.805312,253.839722,19.4228115,0+21.5358766747311i
112.829151,176.472534,21.5873947,0+17.9539333879332i
112.853151,166.808472,17.9988384,0+17.4536233909298i
112.877507,215.160034,17.4986,0+19.8231215877791i
112.901151,244.167847,19.8719158,0+21.1191938339504i
112.925325,244.167847,21.1691399,0+21.1171656579323i
112.949151,253.839722,21.1680241,0+21.5305970965771i
112.973151,321.519409,21.5817261,0+24.2345740316111i
112.997517,263.511597,24.2886391,0+21.9375288714256i
113.021151,244.167847,21.9872131,0+21.114305674394i
113.045325,292.527222,21.1651325,0+23.1143953094354i
113.06916,234.495972,23.1648788,0+20.6925124947672i
113.093163,234.495972,20.7405891,0+20.6907579955639i
113.117517,273.183472,20.7391758,0+22.3312286955913i
113.141151,263.511597,22.383215,0+21.9316833393772i
113.165312,205.480347,21.9825058,0+19.3648926141124i
113.189154,186.152222,19.4110279,0+18.4299746096529i
113.213154,79.7772141,18.4729481,0+12.0625149193558i
113.237611,79.7772141,12.0935268,0+12.0632264569293i
113.261154,70.1131516,12.0935783,0+11.3082281729923i
113.285401,89.4569016,11.3374434,0+12.7729586689558i
113.309154,157.128784,12.8050299,0+16.9293499919786i
113.333154,166.808472,16.9711189,0+17.443364141687i
113.357163,147.464722,17.4856796,0+16.3993532974343i
113.381154,79.7772141,16.4393406,0+12.0614715318257i
113.405325,79.7772141,12.0908241,0+12.0620461968404i
113.429157,50.7694016,12.0909986,0+9.62229111559037i
113.453157,31.4256516,9.64556313,0+7.57052463520075i
113.477465,-7.25403595,7.5889225,3.63697380640288+0i
113.501157,-36.2618484,3.64632225,8.13061779207301+0i
113.525318,-26.5977859,8.15206718,6.96357661272745+0i
113.549157,-45.9415359,6.9820776,9.15221350277046+0i
113.573157,2.41783905,9.17602158,0+2.09971142375238i
113.597465,70.1131516,2.10497141,0+11.3072243953199i
113.621157,99.1209641,11.3351889,0+13.4434382920513i
113.645328,186.152222,13.4775743,0+18.4207754826119i
113.669154,118.456902,18.4665394,0+14.6904842568572i
113.693157,70.1131516,14.7283669,0+11.3010472863324i
113.717468,79.7772141,11.3303919,0+12.0567783170139i
113.741157,21.7615891,12.0849276,0+6.29673115957047i
113.765328,-16.9180984,6.31206083,5.55183476615041+0i
113.789157,-36.2618484,5.56572533,8.12799402242056+0i
113.813169,-36.2618484,8.14891911,8.12728442751281+0i
113.837745,-36.2618484,8.14975643,8.12749176243995+0i
113.861157,-36.2618484,8.15031338,8.12807735182476+0i
113.885337,79.7772141,8.15045261,0+12.0575387136468i
113.909157,-16.9180984,12.0890789,5.55144837755877+0i
113.933157,-45.9415359,5.56751347,9.14830970177777+0i
113.957468,-94.2930984,9.1749754,13.1048013593008+0i
113.981157,-74.9493484,13.1462355,11.6850384906085+0i
114.005331,-94.2930984,11.72048,13.1077970739872+0i
114.029157,-74.9493484,13.1472483,11.6887227109777+0i
114.05316,-103.941536,11.7219067,13.7650165853925+0i
114.077526,-36.2618484,13.8043289,8.13027882882238+0i
114.101157,-36.2618484,8.15258789,8.12924905678469+0i
114.125331,-45.9415359,8.15207577,9.14983976530464+0i
114.14916,-7.25403595,9.17477798,3.63452422661338+0i
114.17316,21.7615891,3.64551044,0+6.29556937024939i
114.197471,12.0897141,6.31245661,0+4.69174168240253i
114.22116,12.0897141,4.70432425,0+4.69167104536924i
114.245322,50.7694016,4.70384073,0+9.61225528808146i
114.26916,12.0897141,9.63869381,0+4.6902762276901i
114.29316,50.7694016,4.70252943,0+9.61117385998832i
114.317166,12.0897141,9.63654804,0+4.68952194002676i
114.34116,70.1131516,4.7021246,0+11.2930296099896i
114.365331,89.4569016,11.3236361,0+12.7549689226652i
114.38916,99.1209641,12.7881184,0+13.426108856126i
114.41316,89.4569016,13.4602938,0+12.7538730745622i
114.437654,79.7772141,12.785902,0+12.0430193251755i
114.46116,89.4569016,12.0738564,0+12.752961598061i
114.485361,137.800659,12.7850142,0+15.8285940144121i
114.509163,128.120972,15.8670568,0+15.2613922029811i
114.53316,205.480347,15.2998686,0+19.3294491366826i
114.557169,205.480347,19.3743401,0+19.3294177155661i
114.58116,157.128784,19.3736305,0+16.9011786047122i
114.605322,128.120972,16.9417496,0+15.2601126741833i
114.62916,79.7772141,15.2980499,0+12.0408963204165i
114.653163,79.7772141,12.0710478,0+12.0409720111436i
114.677526,89.4569016,12.0711517,0+12.7505935951654i
114.701163,60.4490891,12.7824888,0+10.4798706760748i
114.725334,99.1209641,10.507596,0+13.420390496114i
114.749163,89.4569016,13.4541292,0+12.7483904965892i
114.773163,50.7694016,12.780632,0+9.60320049315646i
114.797526,31.4256516,9.62815475,0+7.55511337739061i
114.82116,21.7615891,7.57437325,0+6.28682550990954i
114.845337,31.4256516,6.30313349,0+7.55462342130121i
114.869163,31.4256516,7.57413292,0+7.55453136837819i
114.893166,41.1053391,7.57405663,0+8.64033973184434i
114.917172,-16.9180984,8.6621933,5.54268588262547+0i
114.941163,21.7615891,5.55722141,0+6.28693909382852i
114.965325,-45.9415359,6.30277681,9.13381989567492+0i
114.989166,-36.2618484,9.15758133,8.11478281069997+0i
115.013163,-26.5977859,8.13632965,6.9499958450532+0i
115.03762,-55.6055984,6.96844006,10.0487102250197+0i
115.061166,-36.2618484,10.0761137,8.11539169481034+0i
115.085355,21.7615891,8.13689613,0+6.28716358691178i
115.109166,21.7615891,6.3032217,0+6.28631994819383i
115.133166,60.4490891,6.30272007,0+10.4771509580625i
115.157474,79.7772141,10.5038548,0+12.0346291992895i
115.181169,157.128784,12.0645847,0+16.8882640809569i
115.205337,205.480347,16.9304409,0+19.3143092718373i
115.229172,215.160034,19.359375,0+19.7643572545789i
115.253166,224.824097,19.8100128,0+20.2030248578016i
115.277532,137.800659,20.2491379,0+15.81460363475i
115.301163,89.4569016,15.8526926,0+12.7409545288783i
115.325328,79.7772141,12.7725668,0+12.0328183826705i
115.349166,70.1131516,12.0618372,0+11.2802119085073i
115.373172,21.7615891,11.3078737,0+6.28398867508593i
115.39748,21.7615891,6.29961634,0+6.28403663823719i
115.421166,21.7615891,6.29975939,0+6.28329296566233i
115.44534,50.7694016,6.29975939,0+9.59729685776259i
115.469166,89.4569016,9.62193394,0+12.7386856869562i
115.493166,89.4569016,12.7716017,0+12.7369043842697i
115.517529,50.7694016,12.7704601,0+9.59408748559474i
115.541166,41.1053391,9.61915588,0+8.63258198885771i
115.56534,21.7615891,8.65507984,0+6.28069266660414i
115.589169,21.7615891,6.29691267,0+6.28031609329611i
115.613169,21.7615891,6.29664278,0+6.27992741974216i
115.63727,31.4256516,6.29622936,0+7.54638568335999i
115.661169,21.7615891,7.56583548,0+6.27963655351763i
115.685404,60.4490891,6.29595423,0+10.4668658342401i
115.709166,21.7615891,10.4929667,0+6.27933958557768i
115.733166,89.4569016,6.2955327,0+12.7328086481586i
115.757172,21.7615891,12.7635021,0+6.2791424340159i
115.781166,89.4569016,6.29525471,0+12.7319584227994i
115.80534,79.7772141,12.7636509,0+12.0229415382602i
115.829169,89.4569016,12.0529022,0+12.7321795509875i
115.853169,89.4569016,12.7630377,0+12.7318288083137i
115.877535,89.4569016,12.7627945,0+12.7310079647241i
115.901172,89.4569016,12.7624903,0+12.7300444273766i
115.925361,99.1209641,12.7620325,0+13.3992074987485i
115.949181,99.1209641,13.433321,0+13.3986376954428i
115.973169,147.464722,13.4332876,0+16.3433008367671i
115.997581,176.472534,16.3839912,0+17.8786929964557i
116.021169,195.816284,17.9218597,0+18.8340506373279i
116.045334,224.824097,18.8790035,0+20.1811218104756i
116.069172,282.847534,20.2284203,0+22.6393607711733i
116.093172,244.167847,22.6886501,0+21.0322639015479i
116.117535,205.480347,21.079586,0+19.2945399195472i
116.141169,234.495972,19.338232,0+20.6146691956275i
116.165343,147.464722,20.6585236,0+16.3458978649278i
116.189172,166.808472,16.3820286,0+17.384555570189i
116.213172,118.456902,17.4242096,0+14.6481469201997i
116.237574,128.120972,14.6830826,0+15.2336076007406i
116.261172,99.1209641,15.2702074,0+13.3973739941542i
116.285443,195.816284,13.4307003,0+18.8308644795521i
116.309172,137.800659,18.8768501,0+15.7934841509749i
116.333172,205.480347,15.8338308,0+19.2865693622344i
116.357486,108.777214,19.3336754,0+14.0290964475298i
116.381172,79.7772141,14.0653477,0+12.0124416971035i
116.405334,99.1209641,12.0448141,0+13.3902481801309i
116.429172,99.1209641,13.4251699,0+13.3893980035578i
116.453172,89.4569016,13.4235792,0+12.7191095517524i
116.477492,79.7772141,12.7519226,0+12.0115001525281i
116.501172,70.1131516,12.042016,0+11.260104383306i
116.525346,89.4569016,11.2891045,0+12.7190257486289i
116.549172,79.7772141,12.7511921,0+12.0106132862759i
116.573175,108.777214,12.0412235,0+14.0251458323613i
116.597535,89.4569016,14.0598326,0+12.7174207228697i
116.621175,99.1209641,12.7498856,0+13.3870911118273i
116.645346,50.7694016,13.4201784,0+9.57973160232459i
116.669172,70.1131516,9.60432434,0+11.257725297911i
116.693172,31.4256516,11.2865295,0+7.5360407757701i
116.717184,12.0897141,7.55555868,0+4.6738784312602i
116.741175,41.1053391,4.68616676,0+8.61857138288014i
116.765337,-16.9180984,8.64065266,5.52855365260561+0i
116.789175,31.4256516,5.54330683,0+7.53541389504772i
116.813175,12.0897141,7.55461693,0+4.67349340906117i
116.837681,-26.5977859,4.68545628,6.9312750249354+0i
116.861175,-16.9180984,6.94952822,5.52792669998344+0i
116.885364,-26.5977859,5.54253387,6.93104855159801+0i
116.909175,-36.2618484,6.94894314,8.09206536797328+0i
116.933175,12.0897141,8.11352539,0+4.6726083580714i
116.957553,-16.9180984,4.68471384,5.52727031515573+0i
116.981181,-26.5977859,5.54133415,6.93004222155813+0i
117.005349,-26.5977859,6.94814634,6.92988112599982+0i
117.029175,21.7615891,6.94815588,0+6.2686960474136i
117.053178,-7.25403595,6.28458357,3.61891360615906+0i
117.077538,-26.5977859,3.62839103,6.92900664593618+0i
117.101175,12.0897141,6.94761467,0+4.67162664832756i
117.125337,31.4256516,4.68397856,0+7.53163115710446i
117.149175,21.7615891,7.55120945,0+6.26742703662128i
117.173175,21.7615891,6.28375483,0+6.26752267275069i
117.197535,21.7615891,6.28354025,0+6.26700805149484i
117.221178,21.7615891,6.2832489,0+6.26704522516644i
117.245349,31.4256516,6.2832489,0+7.53103513484747i
117.269178,31.4256516,7.54998446,0+7.53058630954841i
117.293178,31.4256516,7.5494771,0+7.53019641797479i
117.317523,50.7694016,7.54916286,0+9.57126150497085i
117.341187,21.7615891,9.59513092,0+6.26576988213997i
117.365349,31.4256516,6.28167582,0+7.5296776983794i
117.389178,12.0897141,7.54869318,0+4.67014429335906i
117.413178,21.7615891,4.68207979,0+6.26542220629795i
117.437666,12.0897141,6.28131485,0+4.66978671182006i
117.461178,-36.2618484,4.68168211,8.08617223622773+0i
117.485358,31.4256516,8.10794258,0+7.52793035464853i
117.509178,-16.9180984,7.54772568,5.52290364332257+0i
117.533181,-16.9180984,5.53781891,5.52284857238684+0i
117.557544,21.7615891,5.53755856,0+6.26396794704722i
117.581178,12.0897141,6.28027821,0+4.66871265922336i
117.605352,12.0897141,4.6810317,0+4.66856804135037i
117.629178,21.7615891,4.68059492,0+6.26311731804673i
117.653181,12.0897141,6.27949142,0+4.66813458317816i
117.677623,31.4256516,4.68019152,0+7.52643125352039i
117.701184,31.4256516,7.5453949,0+7.52612694968185i
